id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude
2023-1352267;2023-07-25;1;Vente;2060200.0;6.0;;RUE GUY DE MAUPASSANT;4436;75016.0;75116;Paris 16e Arrondissement;75;;;75116000DI0087;;;29;152.26;30;;33.0;;34.0;;35.0;;6;2.0;Appartement;145.0;4.0;;;;;;2.2734;48.863025
2023-1352268;2023-07-17;1;Vente;395250.0;7.0;;RUE BOULARD;1158;75014.0;75114;Paris 14e Arrondissement;75;;;75114000AN0087;;;23;34.61;3;;;;;;;;2;2.0;Appartement;36.0;1.0;;;;;;2.329838;48.834459
2023-1352268;2023-07-17;1;Vente;395250.0;7.0;;RUE BOULARD;1158;75014.0;75114;Paris 14e Arrondissement;75;;;75114000AN0087;;;23;34.61;3;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.329838;48.834459
2023-1352269;2023-07-31;1;Vente;736850.0;14.0;;RUE LE DANTEC;5463;75013.0;75113;Paris 13e Arrondissement;75;;;75113000EF0013;;;234;73.6;303;;;;;;;;2;2.0;Appartement;73.0;4.0;;;;;;2.346914;48.829062
2023-1352269;2023-07-31;1;Vente;736850.0;14.0;;RUE LE DANTEC;5463;75013.0;75113;Paris 13e Arrondissement;75;;;75113000EF0013;;;234;73.6;303;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.346914;48.829062
2023-1352270;2023-07-27;1;Vente;285900.0;42.0;;RUE PIERRE LAROUSSE;7445;75014.0;75114;Paris 14e Arrondissement;75;;;75114000CW0030;;;21;;52;28.64;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.313518;48.829789
2023-1352270;2023-07-27;1;Vente;285900.0;42.0;;RUE PIERRE LAROUSSE;7445;75014.0;75114;Paris 14e Arrondissement;75;;;75114000CW0030;;;21;;52;28.64;;;;;;;2;2.0;Appartement;28.0;1.0;;;;;;2.313518;48.829789
2023-1352271;2023-08-03;1;Vente;1325000.0;5.0;;RUE GIT-LE-COEUR;4199;75006.0;75106;Paris 6e Arrondissement;75;;;75106000AE0053;;;35;;38;;;;;;;;2;2.0;Appartement;90.0;3.0;;;;;;2.343117;48.853947
2023-1352272;2023-07-27;1;Vente;460000.0;31.0;;BD MURAT;6639;75016.0;75116;Paris 16e Arrondissement;75;;;75116000AY0024;;;59;49.03;;;;;;;;;1;2.0;Appartement;50.0;2.0;;;;;;2.257805;48.844922
2023-1352272;2023-07-27;1;Vente;460000.0;31.0;;BD MURAT;6639;75016.0;75116;Paris 16e Arrondissement;75;;;75116000AY0024;;;59;49.03;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.257805;48.844922
2023-1352273;2023-07-28;2;Echange;2000.0;26.0;;RUE BOILEAU;1058;75016.0;75116;Paris 16e Arrondissement;75;;;75116000AN0075;;;64;;;;;;;;;;1;2.0;Appartement;10.0;1.0;;;;;;2.264253;48.845579
2023-1352274;2023-08-03;1;Vente;402500.0;37.0;;RUE MAURICE RIPOCHE;6209;75014.0;75114;Paris 14e Arrondissement;75;;;75114000CO0059;;;36;39.34;72;;;;;;;;2;2.0;Appartement;35.0;2.0;;;;;;2.323818;48.832857
2023-1352275;2023-08-01;1;Vente;330000.0;60.0;;RUE DES MEUNIERS;6304;75012.0;75112;Paris 12e Arrondissement;75;;;75112000BS0013;;;10;40.18;32;;;;;;;;2;2.0;Appartement;39.0;2.0;;;;;;2.394972;48.835843
2023-1352275;2023-08-01;1;Vente;330000.0;60.0;;RUE DES MEUNIERS;6304;75012.0;75112;Paris 12e Arrondissement;75;;;75112000BS0013;;;10;40.18;32;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.394972;48.835843
2023-1352276;2023-06-30;2;Vente;545000.0;10.0;;AV DES GOBELINS;4209;75005.0;75105;Paris 5e Arrondissement;75;;;75105000AV0056;;;38;53.71;;;;;;;;;1;4.0;Local industriel. commercial ou assimilé;105.0;0.0;;;;;;2.350668;48.837758
2023-1352277;2023-07-31;1;Vente;48000.0;99.0;;AV FELIX FAURE;3553;75015.0;75115;Paris 15e Arrondissement;75;;;75115000EU0010;;;11;6.5;;;;;;;;;1;2.0;Appartement;10.0;1.0;;;;;;2.283362;48.839045
2023-1352278;2023-07-06;1;Vente;129000.0;83.0;;RUE SEDAINE;8901;75011.0;75111;Paris 11e Arrondissement;75;;;75111000BK0039;;;8;10.7;;;;;;;;;1;2.0;Appartement;14.0;1.0;;;;;;2.377935;48.858559
2023-1352279;2023-07-07;1;Vente;561900.0;59.0;;BD PONIATOWSKI;7597;75012.0;75112;Paris 12e Arrondissement;75;;;75112000BN0032;;;19;69.54;36;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.401146;48.83337
2023-1352279;2023-07-07;1;Vente;561900.0;59.0;;BD PONIATOWSKI;7597;75012.0;75112;Paris 12e Arrondissement;75;;;75112000BN0032;;;19;69.54;36;;;;;;;;2;2.0;Appartement;66.0;3.0;;;;;;2.401146;48.83337
2023-1352280;2023-07-25;1;Vente;927200.0;166.0;;RUE DE LA ROQUETTE;8358;75011.0;75111;Paris 11e Arrondissement;75;;;75111000BT0008;;;14;;191;;;;;;;;2;2.0;Appartement;89.0;4.0;;;;;;2.384994;48.858645
2023-1352280;2023-07-25;1;Vente;927200.0;166.0;;RUE DE LA ROQUETTE;8358;75011.0;75111;Paris 11e Arrondissement;75;;;75111000BT0008;;;14;;191;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.384994;48.858645
2023-1352281;2023-07-19;1;Vente;28600.0;79.0;;QUAI ANDRE CITROEN;0318;75015.0;75115;Paris 15e Arrondissement;75;;;75115000FW0040;;;649;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.276761;48.8445
2023-1352282;2023-07-17;1;Vente;584250.0;47.0;;RUE DE RENNES;8151;75006.0;75106;Paris 6e Arrondissement;75;;;75106000BJ0069;;;10;;11;;9.0;;;;;;3;2.0;Appartement;44.0;3.0;;;;;;2.332728;48.852993
2023-1352283;2023-08-07;1;Vente;412322.0;152.0;;AV DE VERSAILLES;9706;75016.0;75116;Paris 16e Arrondissement;75;;;75116000AR0021;;;103;;118;;;;;;;;2;2.0;Appartement;45.0;3.0;;;;;;2.265144;48.841114
2023-1352283;2023-08-07;1;Vente;412322.0;152.0;;AV DE VERSAILLES;9706;75016.0;75116;Paris 16e Arrondissement;75;;;75116000AR0021;;;103;;118;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.265144;48.841114
2023-1352284;2023-07-24;1;Vente;2200000.0;48.0;;RUE MONSIEUR LE PRINCE;6444;75006.0;75106;Paris 6e Arrondissement;75;;;75106000AK0064;;;157;;66;;95.0;;;;;;3;3.0;Dépendance;;0.0;;;;;;2.34023;48.84837
2023-1352284;2023-07-24;1;Vente;2200000.0;48.0;;RUE MONSIEUR LE PRINCE;6444;75006.0;75106;Paris 6e Arrondissement;75;;;75106000AK0064;;;157;;66;;95.0;;;;;;3;2.0;Appartement;95.0;5.0;;;;;;2.34023;48.84837
2023-1352284;2023-07-24;1;Vente;2200000.0;48.0;;RUE MONSIEUR LE PRINCE;6444;75006.0;75106;Paris 6e Arrondissement;75;;;75106000AK0064;;;157;;66;;95.0;;;;;;3;3.0;Dépendance;;0.0;;;;;;2.34023;48.84837
2023-1352285;2023-06-28;1;Vente;390000.0;10.0;;RUE LALANDE;5277;75014.0;75114;Paris 14e Arrondissement;75;;;75114000AN0032;;;19;;4;;;;;;;;2;2.0;Appartement;38.0;2.0;;;;;;2.32851;48.834734
2023-1352285;2023-06-28;1;Vente;390000.0;10.0;;RUE LALANDE;5277;75014.0;75114;Paris 14e Arrondissement;75;;;75114000AN0032;;;19;;4;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.32851;48.834734
2023-1352286;2023-07-25;1;Vente;167070.0;95.0;;RUE JEAN PIERRE TIMBAUD;4939;75011.0;75111;Paris 11e Arrondissement;75;;;75111000AH0067;;;56;13.41;65;;;;;;;;2;2.0;Appartement;13.0;1.0;;;;;;2.379604;48.868629
2023-1352287;2023-08-03;1;Vente;50000.0;61.0;;RUE JEAN DE LA FONTAINE;5249;75016.0;75116;Paris 16e Arrondissement;75;;;75116000BX0022;;;26;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.267975;48.849488
2023-1352288;2023-07-27;1;Vente;25000.0;17.0;;RUE VAN LOO;9590;75016.0;75116;Paris 16e Arrondissement;75;;;75116000AG0018;;;23;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.266979;48.840878
2023-1352289;2023-07-07;1;Vente;340000.0;78.0;;AV DE SUFFREN;9114;75015.0;75115;Paris 15e Arrondissement;75;;;75115000DH0022;;;5012;;6101;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.299019;48.851347
2023-1352289;2023-07-07;1;Vente;340000.0;78.0;;AV DE SUFFREN;9114;75015.0;75115;Paris 15e Arrondissement;75;;;75115000DH0022;;;5012;;6101;;;;;;;;2;2.0;Appartement;35.0;1.0;;;;;;2.299019;48.851347
2023-1352290;2023-07-13;1;Echange;200.0;8.0;;RUE DU COLONEL COMBES;2201;75007.0;75107;Paris 7e Arrondissement;75;;;75107000CM0004;;;52;;;;;;;;;;1;2.0;Appartement;150.0;3.0;;;;;;2.305834;48.86186
2023-1352290;2023-07-13;1;Echange;200.0;8.0;;RUE DU COLONEL COMBES;2201;75007.0;75107;Paris 7e Arrondissement;75;;;75107000CM0004;;;52;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.305834;48.86186
2023-1352290;2023-07-13;2;Echange;200.0;8.0;;RUE DU COLONEL COMBES;2201;75007.0;75107;Paris 7e Arrondissement;75;;;75107000CM0004;;;50;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.305834;48.86186
2023-1352290;2023-07-13;2;Echange;200.0;8.0;;RUE DU COLONEL COMBES;2201;75007.0;75107;Paris 7e Arrondissement;75;;;75107000CM0004;;;50;;;;;;;;;;1;2.0;Appartement;140.0;3.0;;;;;;2.305834;48.86186
2023-1352290;2023-07-13;2;Echange;200.0;8.0;;RUE DU COLONEL COMBES;2201;75007.0;75107;Paris 7e Arrondissement;75;;;75107000CM0004;;;50;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.305834;48.86186
2023-1352291;2023-07-31;1;Vente;910000.0;28.0;;RUE VASCO DE GAMA;9607;75015.0;75115;Paris 15e Arrondissement;75;;;75115000EV0056;;;309;79.5;841;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.281445;48.836861
2023-1352291;2023-07-31;1;Vente;910000.0;28.0;;RUE VASCO DE GAMA;9607;75015.0;75115;Paris 15e Arrondissement;75;;;75115000EV0056;;;309;79.5;841;;;;;;;;2;2.0;Appartement;80.0;3.0;;;;;;2.281445;48.836861
2023-1352292;2023-07-27;1;Vente;37000.0;365.0;;RUE DE VAUGIRARD;9624;75015.0;75115;Paris 15e Arrondissement;75;;;75115000BM0066;;;699;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.295807;48.836284
2023-1352293;2023-07-12;1;Vente;366300.0;151.0;;RUE D ALESIA;0143;75014.0;75114;Paris 14e Arrondissement;75;;;75114000CS0025;;;3;46.22;;;;;;;;;1;2.0;Appartement;45.0;1.0;;;;;;2.319753;48.830133
2023-1352293;2023-07-12;1;Vente;366300.0;151.0;;RUE D ALESIA;0143;75014.0;75114;Paris 14e Arrondissement;75;;;75114000CS0025;;;3;46.22;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.319753;48.830133
2023-1352294;2023-07-05;1;Vente;700000.0;40.0;;RUE DU PERE CORENTIN;7256;75014.0;75114;Paris 14e Arrondissement;75;;;75114000BV0006;;;37;;38;;;;;;;;2;2.0;Appartement;90.0;5.0;;;;;;2.329492;48.825552
2023-1352294;2023-07-05;1;Vente;700000.0;40.0;;RUE DU PERE CORENTIN;7256;75014.0;75114;Paris 14e Arrondissement;75;;;75114000BV0006;;;37;;38;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.329492;48.825552
2023-1352295;2023-07-19;1;Vente;1801000.0;48.0;;RUE DE L ABBE GROULT;0012;75015.0;75115;Paris 15e Arrondissement;75;;;75115000BR0021;;;18;117.65;20;;;;;;;;2;2.0;Appartement;60.0;1.0;;;;;;2.295568;48.840268
2023-1352295;2023-07-19;1;Vente;1801000.0;48.0;;RUE DE L ABBE GROULT;0012;75015.0;75115;Paris 15e Arrondissement;75;;;75115000BR0021;;;19;;6;;;;;;;;2;2.0;Appartement;13.0;1.0;;;;;;2.295568;48.840268
2023-1352296;2023-07-19;1;Vente;570000.0;46.0;;RUE DUNOIS;2992;75013.0;75113;Paris 13e Arrondissement;75;;;75113000BK0005;;;7;;80;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.368342;48.832112
2023-1352296;2023-07-19;1;Vente;570000.0;46.0;;RUE DUNOIS;2992;75013.0;75113;Paris 13e Arrondissement;75;;;75113000BK0005;;;22;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.368342;48.832112
2023-1352296;2023-07-19;1;Vente;570000.0;46.0;;RUE DUNOIS;2992;75013.0;75113;Paris 13e Arrondissement;75;;;75113000BK0005;;;7;;80;;;;;;;;2;2.0;Appartement;68.0;3.0;;;;;;2.368342;48.832112
2023-1352297;2023-07-31;1;Vente;93000.0;199.0;T;RUE DE LA CONVENTION;2300;75015.0;75115;Paris 15e Arrondissement;75;;;75115000BS0149;;;16;7.79;;;;;;;;;1;2.0;Appartement;10.0;1.0;;;;;;2.298089;48.836927
2023-1352298;2023-07-18;1;Vente;79000.0;9.0;;RUE REMY DUMONCEL;8126;75014.0;75114;Paris 14e Arrondissement;75;;;75114000BS0027;;;24;7.34;;;;;;;;;1;2.0;Appartement;7.0;1.0;;;;;;2.332725;48.829609
2023-1352299;2023-07-10;1;Vente;2200000.0;1.0;;RUE VERONESE;9702;75013.0;75113;Paris 13e Arrondissement;75;;;75113000AV0014;;;3;58.8;46;;;;;;;;2;4.0;Local industriel. commercial ou assimilé;58.0;0.0;;;;;;2.355339;48.833925
2023-1352299;2023-07-10;1;Vente;2200000.0;8.0;;RUE VANDAMME;9580;75014.0;75114;Paris 14e Arrondissement;75;;;75114000AI0053;;;158;461.81;;;;;;;;;1;4.0;Local industriel. commercial ou assimilé;510.0;0.0;;;;;;2.322784;48.83977
2023-1352300;2023-08-04;1;Vente;234000.0;47.0;;RUE DES BOULETS;1170;75011.0;75111;Paris 11e Arrondissement;75;;;75111000CT0093;;;29;25.47;;;;;;;;;1;4.0;Local industriel. commercial ou assimilé;25.0;0.0;;;;;;2.38861;48.852383
2023-1352301;2023-08-03;1;Vente;1757500.0;26.0;;RUE FREYCINET;3864;75016.0;75116;Paris 16e Arrondissement;75;;;75116000FO0008;;;22;6.58;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.295977;48.867009
2023-1352301;2023-08-03;1;Vente;1757500.0;26.0;;RUE FREYCINET;3864;75016.0;75116;Paris 16e Arrondissement;75;;;75116000FO0008;;;28;5.5;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.295977;48.867009
2023-1352301;2023-08-03;1;Vente;1757500.0;26.0;;RUE FREYCINET;3864;75016.0;75116;Paris 16e Arrondissement;75;;;75116000FO0008;;;32;;6;148.07;8.0;;;;;;3;2.0;Appartement;139.0;5.0;;;;;;2.295977;48.867009
2023-1352301;2023-08-03;1;Vente;1757500.0;26.0;;RUE FREYCINET;3864;75016.0;75116;Paris 16e Arrondissement;75;;;75116000FO0008;;;32;;6;148.07;8.0;;;;;;3;3.0;Dépendance;;0.0;;;;;;2.295977;48.867009
2023-1352302;2023-07-27;1;Vente;6500.0;182.0;;AV DE VERSAILLES;9706;75016.0;75116;Paris 16e Arrondissement;75;;;75116000AR0055;;;63;;;;;;;;;;1;2.0;Appartement;115.0;3.0;;;;;;2.262008;48.839676
2023-1352303;2023-07-25;1;Vente;25000.0;5.0;;RUE LETELLIER;5626;75015.0;75115;Paris 15e Arrondissement;75;;;75115000DG0048;;;23;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.294768;48.848723
2023-1352304;2023-07-27;1;Vente;3000.0;182.0;;AV DE VERSAILLES;9706;75016.0;75116;Paris 16e Arrondissement;75;;;75116000AR0055;;;62;;;;;;;;;;1;2.0;Appartement;106.0;3.0;;;;;;2.262008;48.839676
2023-1352305;2023-08-01;1;Vente;354050.0;127.0;B;RUE DE LA ROQUETTE;8358;75011.0;75111;Paris 11e Arrondissement;75;;;75111000BO0048;;;14;;58;;;;;;;;2;2.0;Appartement;35.0;2.0;;;;;;2.382858;48.858599
2023-1352305;2023-08-01;1;Vente;354050.0;127.0;B;RUE DE LA ROQUETTE;8358;75011.0;75111;Paris 11e Arrondissement;75;;;75111000BO0048;;;14;;58;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.382858;48.858599
2023-1352306;2023-07-31;1;Vente;515072.0;75.0;;RUE DE LA CONVENTION;2300;75015.0;75115;Paris 15e Arrondissement;75;;;75115000EM0040;;;12;;31;49.0;8.0;;;;;;3;2.0;Appartement;55.0;2.0;;;;;;2.285171;48.842691
2023-1352307;2023-07-11;1;Vente;630000.0;51.0;;RUE DAREAU;2572;75014.0;75114;Paris 14e Arrondissement;75;;;75114000BO0028;;;1134;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.334811;48.829799
2023-1352307;2023-07-11;1;Vente;630000.0;51.0;;RUE DAREAU;2572;75014.0;75114;Paris 14e Arrondissement;75;;;75114000BO0028;;;1260;78.47;;;;;;;;;1;2.0;Appartement;79.0;3.0;;;;;;2.334811;48.829799
2023-1352307;2023-07-11;1;Vente;630000.0;51.0;;RUE DAREAU;2572;75014.0;75114;Paris 14e Arrondissement;75;;;75114000BO0028;;;1170;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.334811;48.829799
2023-1352308;2023-07-12;1;Vente;50000.0;6.0;;VLA CHANEZ;1742;75016.0;75116;Paris 16e Arrondissement;75;;;75116000AZ0050;;;202;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.260591;48.847425
2023-1352309;2023-08-04;1;Vente;14150.0;74.0;;RUE DE PATAY;7098;75013.0;75113;Paris 13e Arrondissement;75;;;75113000CH0066;;;133;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.373383;48.826897
2023-1352310;2023-07-26;1;Vente;420000.0;67.0;;RUE DE LA ROQUETTE;8358;75011.0;75111;Paris 11e Arrondissement;75;;;75111000BZ0033;;;15;39.3;;;;;;;;;1;2.0;Appartement;36.0;2.0;;;;;;2.376358;48.856612
2023-1352310;2023-07-26;1;Vente;420000.0;67.0;;RUE DE LA ROQUETTE;8358;75011.0;75111;Paris 11e Arrondissement;75;;;75111000BZ0033;;;15;39.3;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.376358;48.856612
2023-1352311;2023-07-17;1;Vente;1229550.0;5.0;;SQ MOZART;6629;75016.0;75116;Paris 16e Arrondissement;75;;;75116000CN0031;;;6;116.88;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.270644;48.856577
2023-1352311;2023-07-17;1;Vente;1229550.0;5.0;;SQ MOZART;6629;75016.0;75116;Paris 16e Arrondissement;75;;;75116000CN0031;;;6;116.88;;;;;;;;;1;2.0;Appartement;119.0;4.0;;;;;;2.270644;48.856577
2023-1352312;2023-07-26;1;Vente;665355.0;17.0;;RUE EUGENE MANUEL;3425;75016.0;75116;Paris 16e Arrondissement;75;;;75116000DO0028;;;20;90.02;22;;;;;;;;2;2.0;Appartement;75.0;4.0;;;;;;2.280181;48.859541
2023-1352312;2023-07-26;1;Vente;665355.0;17.0;;RUE EUGENE MANUEL;3425;75016.0;75116;Paris 16e Arrondissement;75;;;75116000DO0028;;;20;90.02;22;;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.280181;48.859541
2023-1352313;2023-07-27;1;Vente;255000.0;79.0;;QUAI ANDRE CITROEN;0318;75015.0;75115;Paris 15e Arrondissement;75;;;75115000FW0040;;;110;30.04;;;;;;;;;1;2.0;Appartement;30.0;1.0;;;;;;2.276761;48.8445
2023-1352314;2023-07-17;1;Vente;30000.0;3.0;;RUE FRANCOIS PONSARD;3811;75016.0;75116;Paris 16e Arrondissement;75;;;75116000DN0025;;;69;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.274104;48.858752
2023-1352315;2023-07-21;1;Vente;220000.0;71.0;;BD VOLTAIRE;9907;75011.0;75111;Paris 11e Arrondissement;75;;;75111000BA0073;;;41;24.38;61;;;;;;;;2;2.0;Appartement;22.0;2.0;;;;;;2.374515;48.861398
2023-1352316;2023-07-13;1;Vente;6000.0;20.0;;VC CHAUSSEE DE LA MUETTE;6631;75016.0;75116;Paris 16e Arrondissement;75;;;75116000DF0004;;;64;;;;;;;;;;1;2.0;Appartement;112.0;3.0;;;;;;2.271996;48.858546
2023-1352317;2023-07-26;1;Vente;1400000.0;80.0;A;RUE BOBILLOT;1040;75013.0;75113;Paris 13e Arrondissement;75;;;75113000DN0020;;;14;;8;;;;;;;;2;2.0;Appartement;35.0;1.0;;;;;;2.348446;48.824389
2023-1352317;2023-07-26;1;Vente;1400000.0;80.0;A;RUE BOBILLOT;1040;75013.0;75113;Paris 13e Arrondissement;75;;;75113000DN0020;;;5;174.52;6;;;;;;;;2;2.0;Appartement;135.0;4.0;;;;;;2.348446;48.824389
2023-1352318;2023-07-21;1;Vente;300284.0;3.0;;RUE MALASSIS;5947;75015.0;75115;Paris 15e Arrondissement;75;;;75115000BG0031;;;2;;25;31.89;;;;;;;2;3.0;Dépendance;;0.0;;;;;;2.294101;48.833727
2023-1352318;2023-07-21;1;Vente;300284.0;3.0;;RUE MALASSIS;5947;75015.0;75115;Paris 15e Arrondissement;75;;;75115000BG0031;;;2;;25;31.89;;;;;;;2;2.0;Appartement;32.0;2.0;;;;;;2.294101;48.833727
2023-1352319;2023-07-28;1;Vente;2042500.0;2.0;;AV OCTAVE GREARD;6866;75007.0;75107;Paris 7e Arrondissement;75;;;75107000CS0004;;;24;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.293048;48.85667
2023-1352319;2023-07-28;1;Vente;2042500.0;2.0;;AV OCTAVE GREARD;6866;75007.0;75107;Paris 7e Arrondissement;75;;;75107000CS0004;;;3;141.2;;;;;;;;;1;2.0;Appartement;142.0;5.0;;;;;;2.293048;48.85667
2023-1352320;2023-07-19;1;Vente;275000.0;19.0;;PL DU COMMERCE;2244;75015.0;75115;Paris 15e Arrondissement;75;;;75115000DZ0033;;;23;22.24;24;;;;;;;;2;2.0;Appartement;22.0;2.0;;;;;;2.293669;48.845197
2023-1352321;2023-07-21;1;Vente;18000.0;23.0;;RUE DES SUISSES;9120;75014.0;75114;Paris 14e Arrondissement;75;;;75114000CW0028;;;71;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.313246;48.829905
2023-1352322;2023-07-19;1;Vente;435000.0;86.0;;AV DU DOC ARNOLD NETTER;2816;75012.0;75112;Paris 12e Arrondissement;75;;;75112000AI0003;;;22;43.34;;;;;;;;;1;2.0;Appartement;41.0;2.0;;;;;;2.40646;48.846669
2023-1352322;2023-07-19;1;Vente;435000.0;86.0;;AV DU DOC ARNOLD NETTER;2816;75012.0;75112;Paris 12e Arrondissement;75;;;75112000AI0003;;;22;43.34;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.40646;48.846669
2023-1352323;2023-07-28;1;Vente;18000.0;9.0;;PL DE RUNGIS;8439;75013.0;75113;Paris 13e Arrondissement;75;;;75113000DI0032;;;987;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.345811;48.821622
2023-1352324;2023-07-25;1;Vente;50000.0;136.0;;BD RASPAIL;8045;75006.0;75106;Paris 6e Arrondissement;75;;;75106000AT0135;;;23;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.329082;48.842497
2023-1352325;2023-07-26;1;Vente;1826748.0;3.0;;VLA MOZART;6628;75016.0;75116;Paris 16e Arrondissement;75;;;75116000BT0060;;;18;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.269303;48.853513
2023-1352325;2023-07-26;1;Vente;1826748.0;3.0;;VLA MOZART;6628;75016.0;75116;Paris 16e Arrondissement;75;;;75116000BT0060;;;5;;;;;;;;;;1;2.0;Appartement;159.0;6.0;;;;;;2.269303;48.853513
2023-1352326;2023-07-20;1;Vente;250000.0;40.0;;AV EDISON;3120;75013.0;75113;Paris 13e Arrondissement;75;;;75113000BC0003;;;172;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.362291;48.829102
2023-1352326;2023-07-20;1;Vente;250000.0;40.0;;AV EDISON;3120;75013.0;75113;Paris 13e Arrondissement;75;;;75113000BC0003;;;172;;;;;;;;;;1;2.0;Appartement;28.0;1.0;;;;;;2.362291;48.829102
2023-1352327;2023-07-25;1;Vente;23000.0;10.0;;RUE DE TOUL;9353;75012.0;75112;Paris 12e Arrondissement;75;;;75112000AS0029;;;330;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.402835;48.838178
2023-1352328;2023-07-31;1;Vente;1333238.0;10.0;B;AV DES GOBELINS;4209;75005.0;75105;Paris 5e Arrondissement;75;;;75105000AV0057;;;30;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.350391;48.837689
2023-1352328;2023-07-31;1;Vente;1333238.0;10.0;B;AV DES GOBELINS;4209;75005.0;75105;Paris 5e Arrondissement;75;;;75105000AV0057;;;29;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.350391;48.837689
2023-1352328;2023-07-31;1;Vente;1333238.0;10.0;B;AV DES GOBELINS;4209;75005.0;75105;Paris 5e Arrondissement;75;;;75105000AV0057;;;30;;;;;;;;;;1;2.0;Appartement;50.0;2.0;;;;;;2.350391;48.837689
2023-1352328;2023-07-31;1;Vente;1333238.0;10.0;B;AV DES GOBELINS;4209;75005.0;75105;Paris 5e Arrondissement;75;;;75105000AV0057;;;29;;;;;;;;;;1;2.0;Appartement;52.0;2.0;;;;;;2.350391;48.837689
2023-1352329;2023-07-25;1;Vente;34000.0;13.0;;RUE EMILE DUBOIS;3225;75014.0;75114;Paris 14e Arrondissement;75;;;75114000BP0031;;;4005;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.336297;48.831342
2023-1352330;2023-07-27;1;Vente;660000.0;9.0;;RUE CHRISTINE;2029;75006.0;75106;Paris 6e Arrondissement;75;;;75106000AD0065;;;53;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.339447;48.854506
2023-1352330;2023-07-27;1;Vente;660000.0;9.0;;RUE CHRISTINE;2029;75006.0;75106;Paris 6e Arrondissement;75;;;75106000AD0065;;;53;;;;;;;;;;1;2.0;Appartement;100.0;5.0;;;;;;2.339447;48.854506
2023-1352330;2023-07-27;1;Vente;660000.0;9.0;;RUE CHRISTINE;2029;75006.0;75106;Paris 6e Arrondissement;75;;;75106000AD0065;;;3;;;;;;;;;;1;3.0;Dépendance;;0.0;;;;;;2.339447;48.854506
